client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42031946.mp3	d8c9a949b846b2c158f93993262ce3ee9689477c9d2ec2e342433ccd5ac8bc1f	Она говорила с осторожностью, с которой говорят только женщины у кровати близкого труднобольного человека...		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42031962.mp3	d708f9728c8570720d0d80fc3ff2abe2341847bbfc3d9218a95ae0942c543a40	Жена ему что-нибудь приятное скажет, а оно головой кивает.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42031971.mp3	da660c4d5822f34ef2870b7b8aaf76bbcc0761292332883c4dd7b2101b0b853d	А из-под потолочка верещала оголтелая канареица.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42031975.mp3	d90524347b5d491f0ae988500ad84e60cc132b68ff0b8658eab96013843fe332	Никто не может решить эту проблему в одиночку.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42031995.mp3	da7eb0294fb491e5bb42b5238c2213ddecdc63394124836b5d2e7af0fd3bd6ee	Нафанаил немного подумал и снял шапку.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032069.mp3	da2c11f2ee99f203405d13f64166304d48e1f359a712f50cac6c9209ee79b947	В дальнейшем Комиссия будет продолжать опираться на прогресс, достигнутый на этом направлении.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032079.mp3	d8e77e50a0af6aae9441ff95593e8b387f661aec7c4a1c6a1032f77fd6df69e5	Мы надеемся, что и данный проект резолюции будет принят без голосования.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032094.mp3	d9625597096dcf86e510fda4fe2257ece4d05a96ad5dc0d93f6eeca3e6f85c8f	На первой же остановке мне пришлось слезть.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032098.mp3	d866e968a504ecf5cd2cbd93e19a44bd14de832e430b7c11196000b585fff05a	Такая позиция является недальновидной и в конечном счете контрпродуктивной.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032177.mp3	9cd27cf40cd1e40a299176b292efecddab2a97145952908eab73a6da1dbbeb27	теряется в многочисленных отражениях, разных и в то же время схожих.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032198.mp3	d8a4b61dede857b9e4829d16d20dcac7f71dc1735b320985f58f14a4ccdc4c33	– Я ничего не вижу, кроме белой степи да ясного неба.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032238.mp3	d8ace8a0d2ea75d366e62685a92257fa55f80e914cb430d60d97a281003529ca	Обеспечение полного и окончательного разоружения требует обсуждения и урегулирования этих проблем.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032250.mp3	d87dc5745a5ee77b67e962bd7b3751f26d8a990931d81b1b4b9806d0f88cc193	Блокада подрывает неустанные усилия кубинского народа по достижению благосостояния и прогресса.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032339.mp3	db4c3eed13ae8b2bb2b4c07232c7848fc2fead34dea55a4696ecb805685da508	Говорил машинист, по-видимому, он рассказывал что-то случившееся с ним на работе.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032341.mp3	db0afd385c0e7961f1a9f5308939f944a2f4b20c94aa9116b2c9b1ea8dc6faf3	Я не закрыл окна, а говорят, что при открытом окне покойники разлагаются быстрее.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032482.mp3	a3b8ead1c0ed8420e3b62268b405bc564dd4b5cc380fb8adee75abeed2a43859	Дальше – воспитание, индивидуальное развитие, эпоха – в общем		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032529.mp3	d9bf5ac6ffeba7ebabc4d2b591be3728231d81448e354b35cdc5149c79720db2	А ко мне пойдет?		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032533.mp3	db8a5cea9e25d75604fd670f094d1f76c89ceafcc23ff3dab86f614c38b72b35	А солнце продолжало светить по-прежнему, и пышные дамы продолжали по-прежнему восхитительно пахнуть.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032539.mp3	dac9a8ff113e39affe6110ab719269b295f673d195cf99da8aaed60181a72bdb	Это был скелет, покрытый кожей.		3	0	thirties		Georgian accent,Грузинский акцент		ru	
4a3d198ccac94aa3330809ce2eef552dec6625d116950888019d1d5fbd71e82e022f2878fa2d1a4af25743f6a90ef234165fe3eaba26198c29f3afdb054ba1f8	common_voice_ru_42032573.mp3	da480a90fc77908396f96d421fc6dae65addad29d93459c8948c55c8d2b8f782	В заключение я хотел бы сделать два дополнительных замечания.		6	0	thirties		Georgian accent,Грузинский акцент		ru	
